对象名,点名,描述,时间,值
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:10,429.9326
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:05,433.0196
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:44:00,433.3669
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:55,429.978271
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:50,431.6804
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:45,433.9634
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:40,431.653839
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:35,430.4768
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:30,426.758972
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:25,431.275421
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:20,434.1326
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:15,430.365021
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:10,427.795959
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:05,426.5553
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:43:00,429.262238
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:55,426.949554
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:50,427.705475
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:45,427.559937
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:40,427.353424
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:35,425.6329
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:30,423.091217
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:42:25,426.9006
